period,demand_mwh
2023-08-03 00:00:00+00:00,69412.33333333333
2023-08-04 00:00:00+00:00,70029.0
2023-08-05 00:00:00+00:00,68942.625
2023-08-06 00:00:00+00:00,67879.66666666667
2023-08-07 00:00:00+00:00,69633.375
2023-08-08 00:00:00+00:00,69793.29166666667
2023-08-09 00:00:00+00:00,70172.83333333333
2023-08-10 00:00:00+00:00,70580.75
2023-08-11 00:00:00+00:00,71743.91666666667
2023-08-12 00:00:00+00:00,70156.08333333333
2023-08-13 00:00:00+00:00,69014.83333333333
2023-08-14 00:00:00+00:00,70256.125
2023-08-15 00:00:00+00:00,66336.83333333333
2023-08-16 00:00:00+00:00,63577.125
2023-08-17 00:00:00+00:00,65326.916666666664
2023-08-18 00:00:00+00:00,69470.54166666667
2023-08-19 00:00:00+00:00,68319.70833333333
2023-08-20 00:00:00+00:00,68238.0
2023-08-21 00:00:00+00:00,70313.25
2023-08-22 00:00:00+00:00,68759.20833333333
2023-08-23 00:00:00+00:00,67039.91666666667
2023-08-24 00:00:00+00:00,68354.95833333333
2023-08-25 00:00:00+00:00,69092.16666666667
2023-08-26 00:00:00+00:00,67593.0
2023-08-27 00:00:00+00:00,66274.29166666667
2023-08-28 00:00:00+00:00,63896.291666666664
2023-08-29 00:00:00+00:00,62209.875
2023-08-30 00:00:00+00:00,61328.666666666664
2023-08-31 00:00:00+00:00,61404.875
2023-09-01 00:00:00+00:00,62399.083333333336
2023-09-02 00:00:00+00:00,60382.041666666664
2023-09-03 00:00:00+00:00,60729.708333333336
2023-09-04 00:00:00+00:00,62780.0
2023-09-05 00:00:00+00:00,67602.875
2023-09-06 00:00:00+00:00,67848.41666666667
2023-09-07 00:00:00+00:00,68285.16666666667
2023-09-08 00:00:00+00:00,69140.33333333333
2023-09-09 00:00:00+00:00,64095.458333333336
2023-09-10 00:00:00+00:00,59399.75
2023-09-11 00:00:00+00:00,57812.708333333336
2023-09-12 00:00:00+00:00,57160.041666666664
2023-09-13 00:00:00+00:00,56188.416666666664
2023-09-14 00:00:00+00:00,54814.75
2023-09-15 00:00:00+00:00,54136.625
2023-09-16 00:00:00+00:00,52135.208333333336
2023-09-17 00:00:00+00:00,52073.166666666664
2023-09-18 00:00:00+00:00,55199.166666666664
2023-09-19 00:00:00+00:00,56989.208333333336
2023-09-20 00:00:00+00:00,58298.958333333336
2023-09-21 00:00:00+00:00,60536.625
2023-09-22 00:00:00+00:00,61945.083333333336
2023-09-23 00:00:00+00:00,62579.208333333336
2023-09-24 00:00:00+00:00,62797.25
2023-09-25 00:00:00+00:00,61223.25
2023-09-26 00:00:00+00:00,58209.916666666664
2023-09-27 00:00:00+00:00,58849.625
2023-09-28 00:00:00+00:00,58951.916666666664
2023-09-29 00:00:00+00:00,60216.083333333336
2023-09-30 00:00:00+00:00,58260.833333333336
2023-10-01 00:00:00+00:00,55317.416666666664
2023-10-02 00:00:00+00:00,56079.083333333336
2023-10-03 00:00:00+00:00,55112.375
2023-10-04 00:00:00+00:00,58077.916666666664
2023-10-05 00:00:00+00:00,53586.25
2023-10-06 00:00:00+00:00,49486.625
2023-10-07 00:00:00+00:00,44231.541666666664
2023-10-08 00:00:00+00:00,40777.333333333336
2023-10-09 00:00:00+00:00,44395.708333333336
2023-10-10 00:00:00+00:00,47599.458333333336
2023-10-11 00:00:00+00:00,46451.375
2023-10-12 00:00:00+00:00,46609.041666666664
2023-10-13 00:00:00+00:00,50381.958333333336
2023-10-14 00:00:00+00:00,44236.75
2023-10-15 00:00:00+00:00,39728.0
2023-10-16 00:00:00+00:00,41239.083333333336
2023-10-17 00:00:00+00:00,41966.791666666664
2023-10-18 00:00:00+00:00,43192.0
2023-10-19 00:00:00+00:00,45607.458333333336
2023-10-20 00:00:00+00:00,46904.25
2023-10-21 00:00:00+00:00,46582.625
2023-10-22 00:00:00+00:00,47700.583333333336
2023-10-23 00:00:00+00:00,50951.291666666664
2023-10-24 00:00:00+00:00,50369.541666666664
2023-10-25 00:00:00+00:00,50521.75
2023-10-26 00:00:00+00:00,50571.208333333336
2023-10-27 00:00:00+00:00,52561.0
2023-10-28 00:00:00+00:00,48434.5
2023-10-29 00:00:00+00:00,46864.083333333336
2023-10-30 00:00:00+00:00,46274.916666666664
2023-10-31 00:00:00+00:00,46672.708333333336
2023-11-01 00:00:00+00:00,45586.541666666664
2023-11-02 00:00:00+00:00,45405.75
2023-11-03 00:00:00+00:00,43448.666666666664
2023-11-04 00:00:00+00:00,41538.541666666664
2023-11-05 00:00:00+00:00,41609.166666666664
2023-11-06 00:00:00+00:00,45017.916666666664
2023-11-07 00:00:00+00:00,46850.333333333336
2023-11-08 00:00:00+00:00,48466.541666666664
2023-11-09 00:00:00+00:00,46842.708333333336
2023-11-10 00:00:00+00:00,43603.541666666664
2023-11-11 00:00:00+00:00,41385.875
2023-11-12 00:00:00+00:00,40516.625
2023-11-13 00:00:00+00:00,42204.75
2023-11-14 00:00:00+00:00,42169.791666666664
2023-11-15 00:00:00+00:00,42311.208333333336
2023-11-16 00:00:00+00:00,42669.041666666664
2023-11-17 00:00:00+00:00,43123.416666666664
2023-11-18 00:00:00+00:00,42126.791666666664
2023-11-19 00:00:00+00:00,41112.791666666664
2023-11-20 00:00:00+00:00,43660.25
2023-11-21 00:00:00+00:00,43824.958333333336
2023-11-22 00:00:00+00:00,45450.75
2023-11-23 00:00:00+00:00,44428.25
2023-11-24 00:00:00+00:00,41477.541666666664
2023-11-25 00:00:00+00:00,41823.208333333336
2023-11-26 00:00:00+00:00,42175.166666666664
2023-11-27 00:00:00+00:00,48011.916666666664
2023-11-28 00:00:00+00:00,46697.25
2023-11-29 00:00:00+00:00,46301.208333333336
2023-11-30 00:00:00+00:00,44249.708333333336
2023-12-01 00:00:00+00:00,43336.166666666664
2023-12-02 00:00:00+00:00,43071.416666666664
2023-12-03 00:00:00+00:00,42338.875
2023-12-04 00:00:00+00:00,43350.208333333336
2023-12-05 00:00:00+00:00,44974.625
2023-12-06 00:00:00+00:00,44006.958333333336
2023-12-07 00:00:00+00:00,44995.291666666664
2023-12-08 00:00:00+00:00,43898.625
2023-12-09 00:00:00+00:00,43566.166666666664
2023-12-10 00:00:00+00:00,44050.083333333336
2023-12-11 00:00:00+00:00,48852.083333333336
2023-12-12 00:00:00+00:00,46659.875
2023-12-13 00:00:00+00:00,45369.708333333336
2023-12-14 00:00:00+00:00,46022.833333333336
2023-12-15 00:00:00+00:00,44253.666666666664
2023-12-16 00:00:00+00:00,44213.666666666664
2023-12-17 00:00:00+00:00,45005.375
2023-12-18 00:00:00+00:00,45117.833333333336
2023-12-19 00:00:00+00:00,46983.208333333336
2023-12-20 00:00:00+00:00,45620.333333333336
2023-12-21 00:00:00+00:00,43749.5
2023-12-22 00:00:00+00:00,42986.875
2023-12-23 00:00:00+00:00,41902.083333333336
2023-12-24 00:00:00+00:00,41451.75
2023-12-25 00:00:00+00:00,42391.25
2023-12-26 00:00:00+00:00,46634.083333333336
2023-12-27 00:00:00+00:00,46909.166666666664
2023-12-28 00:00:00+00:00,48094.666666666664
2023-12-29 00:00:00+00:00,49451.833333333336
2023-12-30 00:00:00+00:00,47554.416666666664
2023-12-31 00:00:00+00:00,44543.708333333336
2024-01-01 00:00:00+00:00,44014.0
2024-01-02 00:00:00+00:00,49782.208333333336
2024-01-03 00:00:00+00:00,49304.583333333336
2024-01-04 00:00:00+00:00,48952.791666666664
2024-01-05 00:00:00+00:00,47032.333333333336
2024-01-06 00:00:00+00:00,47179.375
2024-01-07 00:00:00+00:00,47042.0
2024-01-08 00:00:00+00:00,46513.416666666664
2024-01-09 00:00:00+00:00,51205.166666666664
2024-01-10 00:00:00+00:00,52459.625
2024-01-11 00:00:00+00:00,46628.25
2024-01-12 00:00:00+00:00,46828.75
2024-01-13 00:00:00+00:00,51780.333333333336
2024-01-14 00:00:00+00:00,58611.833333333336
2024-01-15 00:00:00+00:00,70924.125
2024-01-16 00:00:00+00:00,72959.625
2024-01-17 00:00:00+00:00,68050.75
2024-01-18 00:00:00+00:00,54556.5
2024-01-19 00:00:00+00:00,52125.708333333336
2024-01-20 00:00:00+00:00,61766.125
2024-01-21 00:00:00+00:00,59268.833333333336
2024-01-22 00:00:00+00:00,56357.833333333336
2024-01-23 00:00:00+00:00,49002.875
2024-01-24 00:00:00+00:00,46551.583333333336
2024-01-25 00:00:00+00:00,45370.291666666664
2024-01-26 00:00:00+00:00,45545.333333333336
2024-01-27 00:00:00+00:00,44855.291666666664
2024-01-28 00:00:00+00:00,46709.958333333336
2024-01-29 00:00:00+00:00,45978.875
2024-01-30 00:00:00+00:00,44139.666666666664
2024-01-31 00:00:00+00:00,43496.75
2024-02-01 00:00:00+00:00,42636.0
2024-02-02 00:00:00+00:00,42431.625
2024-02-03 00:00:00+00:00,41226.833333333336
2024-02-04 00:00:00+00:00,41232.041666666664
2024-02-05 00:00:00+00:00,43530.375
2024-02-06 00:00:00+00:00,44503.416666666664
2024-02-07 00:00:00+00:00,43587.875
2024-02-08 00:00:00+00:00,42753.291666666664
2024-02-09 00:00:00+00:00,43382.958333333336
2024-02-10 00:00:00+00:00,42115.291666666664
2024-02-11 00:00:00+00:00,42863.916666666664
2024-02-12 00:00:00+00:00,46672.541666666664
2024-02-13 00:00:00+00:00,47290.333333333336
2024-02-14 00:00:00+00:00,44942.833333333336
2024-02-15 00:00:00+00:00,42587.333333333336
2024-02-16 00:00:00+00:00,42395.75
2024-02-17 00:00:00+00:00,46595.583333333336
2024-02-18 00:00:00+00:00,50195.208333333336
2024-02-19 00:00:00+00:00,47935.541666666664
2024-02-20 00:00:00+00:00,44412.041666666664
2024-02-21 00:00:00+00:00,42989.916666666664
2024-02-22 00:00:00+00:00,43800.791666666664
2024-02-23 00:00:00+00:00,42744.083333333336
2024-02-24 00:00:00+00:00,41498.25
2024-02-25 00:00:00+00:00,41279.916666666664
2024-02-26 00:00:00+00:00,44521.583333333336
2024-02-27 00:00:00+00:00,46924.625
2024-02-28 00:00:00+00:00,45689.416666666664
2024-02-29 00:00:00+00:00,47258.333333333336
2024-03-01 00:00:00+00:00,46578.458333333336
2024-03-02 00:00:00+00:00,42397.958333333336
2024-03-03 00:00:00+00:00,42055.583333333336
2024-03-04 00:00:00+00:00,45875.666666666664
2024-03-05 00:00:00+00:00,46360.0
2024-03-06 00:00:00+00:00,45110.583333333336
2024-03-07 00:00:00+00:00,45181.583333333336
2024-03-08 00:00:00+00:00,45333.083333333336
2024-03-09 00:00:00+00:00,43157.333333333336
2024-03-10 00:00:00+00:00,41151.5
2024-03-11 00:00:00+00:00,41667.75
2024-03-12 00:00:00+00:00,42777.375
2024-03-13 00:00:00+00:00,44783.041666666664
2024-03-14 00:00:00+00:00,47287.666666666664
2024-03-15 00:00:00+00:00,46623.25
2024-03-16 00:00:00+00:00,42397.625
2024-03-17 00:00:00+00:00,41763.458333333336
2024-03-18 00:00:00+00:00,42873.625
2024-03-19 00:00:00+00:00,43543.125
2024-03-20 00:00:00+00:00,42506.791666666664
2024-03-21 00:00:00+00:00,42778.958333333336
2024-03-22 00:00:00+00:00,43816.541666666664
2024-03-23 00:00:00+00:00,41779.291666666664
2024-03-24 00:00:00+00:00,41288.916666666664
2024-03-25 00:00:00+00:00,43764.625
2024-03-26 00:00:00+00:00,43354.25
2024-03-27 00:00:00+00:00,43369.875
2024-03-28 00:00:00+00:00,43233.583333333336
2024-03-29 00:00:00+00:00,43083.583333333336
2024-03-30 00:00:00+00:00,42691.791666666664
2024-03-31 00:00:00+00:00,43295.0
2024-04-01 00:00:00+00:00,47092.833333333336
2024-04-02 00:00:00+00:00,46158.166666666664
2024-04-03 00:00:00+00:00,43064.833333333336
2024-04-04 00:00:00+00:00,43471.958333333336
2024-04-05 00:00:00+00:00,45653.875
2024-04-06 00:00:00+00:00,44716.166666666664
2024-04-07 00:00:00+00:00,44698.041666666664
2024-04-08 00:00:00+00:00,46352.166666666664
2024-04-09 00:00:00+00:00,47837.583333333336
2024-04-10 00:00:00+00:00,45008.75
2024-04-11 00:00:00+00:00,43245.125
2024-04-12 00:00:00+00:00,43744.958333333336
2024-04-13 00:00:00+00:00,43691.833333333336
2024-04-14 00:00:00+00:00,44970.416666666664
2024-04-15 00:00:00+00:00,48517.041666666664
2024-04-16 00:00:00+00:00,49459.416666666664
2024-04-17 00:00:00+00:00,50357.916666666664
2024-04-18 00:00:00+00:00,51860.625
2024-04-19 00:00:00+00:00,48903.916666666664
2024-04-20 00:00:00+00:00,45831.666666666664
2024-04-21 00:00:00+00:00,41430.25
2024-04-22 00:00:00+00:00,42335.833333333336
2024-04-23 00:00:00+00:00,43850.75
2024-04-24 00:00:00+00:00,47354.416666666664
2024-04-25 00:00:00+00:00,49429.666666666664
2024-04-26 00:00:00+00:00,50159.833333333336
2024-04-27 00:00:00+00:00,49846.708333333336
2024-04-28 00:00:00+00:00,48059.041666666664
2024-04-29 00:00:00+00:00,50007.0
2024-04-30 00:00:00+00:00,52144.333333333336
2024-05-01 00:00:00+00:00,52333.166666666664
2024-05-02 00:00:00+00:00,50612.625
2024-05-03 00:00:00+00:00,50487.25
2024-05-04 00:00:00+00:00,48993.375
2024-05-05 00:00:00+00:00,47044.958333333336
2024-05-06 00:00:00+00:00,51660.208333333336
2024-05-07 00:00:00+00:00,55393.166666666664
2024-05-08 00:00:00+00:00,58131.958333333336
2024-05-09 00:00:00+00:00,56691.625
2024-05-10 00:00:00+00:00,52826.5
2024-05-11 00:00:00+00:00,48244.166666666664
2024-05-12 00:00:00+00:00,45912.291666666664
2024-05-13 00:00:00+00:00,49671.125
2024-05-14 00:00:00+00:00,49882.208333333336
2024-05-15 00:00:00+00:00,53372.333333333336
2024-05-16 00:00:00+00:00,52718.291666666664
2024-05-17 00:00:00+00:00,45115.791666666664
2024-05-18 00:00:00+00:00,49877.333333333336
2024-05-19 00:00:00+00:00,54959.375
2024-05-20 00:00:00+00:00,57669.291666666664
2024-05-21 00:00:00+00:00,60112.791666666664
2024-05-22 00:00:00+00:00,59945.083333333336
2024-05-23 00:00:00+00:00,57963.666666666664
2024-05-24 00:00:00+00:00,60397.75
2024-05-25 00:00:00+00:00,58995.166666666664
2024-05-26 00:00:00+00:00,60288.458333333336
2024-05-27 00:00:00+00:00,61526.083333333336
2024-05-28 00:00:00+00:00,58682.458333333336
2024-05-29 00:00:00+00:00,53848.125
2024-05-30 00:00:00+00:00,57917.875
2024-05-31 00:00:00+00:00,52929.166666666664
2024-06-01 00:00:00+00:00,53357.958333333336
2024-06-02 00:00:00+00:00,55978.625
2024-06-03 00:00:00+00:00,59729.458333333336
2024-06-04 00:00:00+00:00,61125.958333333336
2024-06-05 00:00:00+00:00,60386.416666666664
2024-06-06 00:00:00+00:00,58931.208333333336
2024-06-07 00:00:00+00:00,62048.75
2024-06-08 00:00:00+00:00,62267.0
2024-06-09 00:00:00+00:00,61014.291666666664
2024-06-10 00:00:00+00:00,60689.875
2024-06-11 00:00:00+00:00,58250.0
2024-06-12 00:00:00+00:00,58147.25
2024-06-13 00:00:00+00:00,60906.958333333336
2024-06-14 00:00:00+00:00,62919.666666666664
2024-06-15 00:00:00+00:00,61581.208333333336
2024-06-16 00:00:00+00:00,61543.208333333336
2024-06-17 00:00:00+00:00,64566.416666666664
2024-06-18 00:00:00+00:00,63138.5
2024-06-19 00:00:00+00:00,58400.791666666664
2024-06-20 00:00:00+00:00,58454.625
2024-06-21 00:00:00+00:00,61246.958333333336
2024-06-22 00:00:00+00:00,61439.791666666664
2024-06-23 00:00:00+00:00,61438.416666666664
2024-06-24 00:00:00+00:00,65386.916666666664
2024-06-25 00:00:00+00:00,67241.20833333333
2024-06-26 00:00:00+00:00,67878.45833333333
2024-06-27 00:00:00+00:00,67305.125
2024-06-28 00:00:00+00:00,68287.66666666667
2024-06-29 00:00:00+00:00,67968.54166666667
2024-06-30 00:00:00+00:00,66096.125
2024-07-01 00:00:00+00:00,67736.33333333333
2024-07-02 00:00:00+00:00,68463.91666666667
2024-07-03 00:00:00+00:00,68017.75
2024-07-04 00:00:00+00:00,66906.79166666667
2024-07-05 00:00:00+00:00,64607.625
2024-07-06 00:00:00+00:00,59965.166666666664
2024-07-07 00:00:00+00:00,58269.041666666664
2024-07-08 00:00:00+00:00,52403.291666666664
2024-07-09 00:00:00+00:00,51310.791666666664
2024-07-10 00:00:00+00:00,56463.458333333336
2024-07-11 00:00:00+00:00,57440.958333333336
2024-07-12 00:00:00+00:00,57809.916666666664
2024-07-13 00:00:00+00:00,56215.75
2024-07-14 00:00:00+00:00,57563.333333333336
2024-07-15 00:00:00+00:00,62939.0
2024-07-16 00:00:00+00:00,65377.791666666664
2024-07-17 00:00:00+00:00,65149.75
2024-07-18 00:00:00+00:00,59273.125
2024-07-19 00:00:00+00:00,60106.875
2024-07-20 00:00:00+00:00,59572.041666666664
2024-07-21 00:00:00+00:00,58401.875
2024-07-22 00:00:00+00:00,57992.416666666664
2024-07-23 00:00:00+00:00,55677.958333333336
2024-07-24 00:00:00+00:00,56555.333333333336
2024-07-25 00:00:00+00:00,57380.958333333336
2024-07-26 00:00:00+00:00,55848.416666666664
2024-07-27 00:00:00+00:00,55071.041666666664
2024-07-28 00:00:00+00:00,56847.375
2024-07-29 00:00:00+00:00,63748.75
2024-07-30 00:00:00+00:00,66232.58333333333
2024-07-31 00:00:00+00:00,66867.83333333333
2024-08-01 00:00:00+00:00,65513.5
2024-08-02 00:00:00+00:00,66343.95833333333
2024-08-03 00:00:00+00:00,66075.08333333333
2024-08-04 00:00:00+00:00,63541.208333333336
2024-08-05 00:00:00+00:00,64805.791666666664
2024-08-06 00:00:00+00:00,66056.91666666667
2024-08-07 00:00:00+00:00,67947.41666666667
2024-08-08 00:00:00+00:00,69044.08333333333
2024-08-09 00:00:00+00:00,68439.5
2024-08-10 00:00:00+00:00,64375.083333333336
2024-08-11 00:00:00+00:00,65358.916666666664
2024-08-12 00:00:00+00:00,67929.29166666667
2024-08-13 00:00:00+00:00,69245.29166666667
2024-08-14 00:00:00+00:00,69481.45833333333
2024-08-15 00:00:00+00:00,69470.875
2024-08-16 00:00:00+00:00,70182.95833333333
2024-08-17 00:00:00+00:00,68985.91666666667
2024-08-18 00:00:00+00:00,68056.875
2024-08-19 00:00:00+00:00,70122.5
2024-08-20 00:00:00+00:00,70245.16666666667
2024-08-21 00:00:00+00:00,70404.91666666667
2024-08-22 00:00:00+00:00,70630.375
2024-08-23 00:00:00+00:00,71745.83333333333
2024-08-24 00:00:00+00:00,66204.04166666667
2024-08-25 00:00:00+00:00,64415.583333333336
2024-08-26 00:00:00+00:00,64535.166666666664
2024-08-27 00:00:00+00:00,62058.375
2024-08-28 00:00:00+00:00,62153.833333333336
2024-08-29 00:00:00+00:00,61289.625
2024-08-30 00:00:00+00:00,60882.5
2024-08-31 00:00:00+00:00,59859.958333333336
2024-09-01 00:00:00+00:00,58419.666666666664
2024-09-02 00:00:00+00:00,57606.208333333336
2024-09-03 00:00:00+00:00,56545.916666666664
2024-09-04 00:00:00+00:00,54962.625
2024-09-05 00:00:00+00:00,56112.375
2024-09-06 00:00:00+00:00,56954.833333333336
2024-09-07 00:00:00+00:00,53536.5
2024-09-08 00:00:00+00:00,50177.833333333336
2024-09-09 00:00:00+00:00,51230.875
2024-09-10 00:00:00+00:00,53516.291666666664
2024-09-11 00:00:00+00:00,55553.041666666664
2024-09-12 00:00:00+00:00,55766.75
2024-09-13 00:00:00+00:00,58017.875
2024-09-14 00:00:00+00:00,61028.708333333336
2024-09-15 00:00:00+00:00,60227.5
2024-09-16 00:00:00+00:00,60069.458333333336
2024-09-17 00:00:00+00:00,60508.875
2024-09-18 00:00:00+00:00,62014.666666666664
2024-09-19 00:00:00+00:00,64491.708333333336
2024-09-20 00:00:00+00:00,64886.333333333336
2024-09-21 00:00:00+00:00,62883.458333333336
2024-09-22 00:00:00+00:00,60730.0
2024-09-23 00:00:00+00:00,59556.625
2024-09-24 00:00:00+00:00,58545.625
2024-09-25 00:00:00+00:00,58435.875
2024-09-26 00:00:00+00:00,54274.583333333336
2024-09-27 00:00:00+00:00,53015.166666666664
2024-09-28 00:00:00+00:00,52460.25
2024-09-29 00:00:00+00:00,52411.583333333336
2024-09-30 00:00:00+00:00,55645.958333333336
2024-10-01 00:00:00+00:00,56727.541666666664
2024-10-02 00:00:00+00:00,56349.0
2024-10-03 00:00:00+00:00,57240.458333333336
2024-10-04 00:00:00+00:00,57181.166666666664
2024-10-05 00:00:00+00:00,55302.916666666664
2024-10-06 00:00:00+00:00,55579.708333333336
2024-10-07 00:00:00+00:00,56610.041666666664
2024-10-08 00:00:00+00:00,54857.25
2024-10-09 00:00:00+00:00,52353.0
2024-10-10 00:00:00+00:00,53283.708333333336
2024-10-11 00:00:00+00:00,54124.666666666664
2024-10-12 00:00:00+00:00,53591.375
2024-10-13 00:00:00+00:00,54205.666666666664
2024-10-14 00:00:00+00:00,55031.166666666664
2024-10-15 00:00:00+00:00,54219.541666666664
2024-10-16 00:00:00+00:00,49308.708333333336
2024-10-17 00:00:00+00:00,44760.708333333336
2024-10-18 00:00:00+00:00,45880.041666666664
2024-10-19 00:00:00+00:00,46493.208333333336
2024-10-20 00:00:00+00:00,46784.75
2024-10-21 00:00:00+00:00,49510.541666666664
2024-10-22 00:00:00+00:00,51798.166666666664
2024-10-23 00:00:00+00:00,53794.666666666664
2024-10-24 00:00:00+00:00,54679.208333333336
2024-10-25 00:00:00+00:00,54839.791666666664
2024-10-26 00:00:00+00:00,52876.958333333336
2024-10-27 00:00:00+00:00,51107.041666666664
2024-10-28 00:00:00+00:00,54179.625
2024-10-29 00:00:00+00:00,56293.333333333336
2024-10-30 00:00:00+00:00,56790.75
2024-10-31 00:00:00+00:00,54765.833333333336
2024-11-01 00:00:00+00:00,49394.875
2024-11-02 00:00:00+00:00,49466.25
2024-11-03 00:00:00+00:00,50737.833333333336
2024-11-04 00:00:00+00:00,54259.875
2024-11-05 00:00:00+00:00,49435.416666666664
2024-11-06 00:00:00+00:00,46036.041666666664
2024-11-07 00:00:00+00:00,49627.541666666664
2024-11-08 00:00:00+00:00,51131.791666666664
2024-11-09 00:00:00+00:00,46498.416666666664
2024-11-10 00:00:00+00:00,45834.583333333336
2024-11-11 00:00:00+00:00,47569.291666666664
2024-11-12 00:00:00+00:00,47241.958333333336
2024-11-13 00:00:00+00:00,47694.291666666664
2024-11-14 00:00:00+00:00,45785.75
2024-11-15 00:00:00+00:00,44552.208333333336
2024-11-16 00:00:00+00:00,44131.041666666664
2024-11-17 00:00:00+00:00,45785.916666666664
2024-11-18 00:00:00+00:00,49832.708333333336
2024-11-19 00:00:00+00:00,45551.375
2024-11-20 00:00:00+00:00,44136.375
2024-11-21 00:00:00+00:00,44973.083333333336
2024-11-22 00:00:00+00:00,45255.916666666664
2024-11-23 00:00:00+00:00,44637.083333333336
2024-11-24 00:00:00+00:00,44417.916666666664
2024-11-25 00:00:00+00:00,46863.916666666664
2024-11-26 00:00:00+00:00,46680.916666666664
2024-11-27 00:00:00+00:00,46063.333333333336
2024-11-28 00:00:00+00:00,45246.375
2024-11-29 00:00:00+00:00,44864.208333333336
2024-11-30 00:00:00+00:00,46232.458333333336
2024-12-01 00:00:00+00:00,45004.833333333336
2024-12-02 00:00:00+00:00,46727.666666666664
2024-12-03 00:00:00+00:00,47085.416666666664
2024-12-04 00:00:00+00:00,46954.5
2024-12-05 00:00:00+00:00,46413.166666666664
2024-12-06 00:00:00+00:00,50202.583333333336
2024-12-07 00:00:00+00:00,50132.166666666664
2024-12-08 00:00:00+00:00,48101.416666666664
2024-12-09 00:00:00+00:00,47026.5
2024-12-10 00:00:00+00:00,47344.583333333336
2024-12-11 00:00:00+00:00,52285.708333333336
2024-12-12 00:00:00+00:00,51514.125
2024-12-13 00:00:00+00:00,48046.708333333336
2024-12-14 00:00:00+00:00,45636.625
2024-12-15 00:00:00+00:00,45816.958333333336
2024-12-16 00:00:00+00:00,47851.708333333336
2024-12-17 00:00:00+00:00,47385.541666666664
2024-12-18 00:00:00+00:00,46894.083333333336
2024-12-19 00:00:00+00:00,47940.75
2024-12-20 00:00:00+00:00,47583.708333333336
2024-12-21 00:00:00+00:00,48249.333333333336
2024-12-22 00:00:00+00:00,47114.333333333336
2024-12-23 00:00:00+00:00,45865.583333333336
2024-12-24 00:00:00+00:00,44944.083333333336
2024-12-25 00:00:00+00:00,42846.75
2024-12-26 00:00:00+00:00,43980.583333333336
2024-12-27 00:00:00+00:00,45622.375
2024-12-28 00:00:00+00:00,45145.916666666664
2024-12-29 00:00:00+00:00,43556.458333333336
2024-12-30 00:00:00+00:00,45201.833333333336
2024-12-31 00:00:00+00:00,45237.875
2025-01-01 00:00:00+00:00,47984.0
